region_nombre,provincia_nombre,comuna_nombre,cabildo_id,cabildo_nombre,cabildo_direccion,num_mesa,pregunta_glosa,concepto_nombre,concepto_otro,tipo-eleccion,fundamento,len_chars,len_tokens_raw
Valparaiso,Petorca,La Ligua,122,Liceo Pulmahue Municipal de  la Ligua,"Pedro Polanco #480, La Ligua",3,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Se entiende como principio básico de convivir en sociedad.
Apostar a una democracia plena y representativa efectiva y constante, desde todas las esferas y que sea garantizada por el estado como inclusiva y vinculante.",217,34
Valparaiso,Petorca,La Ligua,122,Liceo Pulmahue Municipal de  la Ligua,"Pedro Polanco #480, La Ligua",4,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,La democracia participativa será la base de la nueva sociedad que buscamos construir. Elección de cargos públicos. Respeto a las decisiones de las mayorías (no más binominal ni que se le parezca). Voto obligatorio.,214,34
Valparaiso,Petorca,La Ligua,122,Liceo Pulmahue Municipal de  la Ligua,"Pedro Polanco #480, La Ligua",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Amplia y efectiva participación con mecanismos vinculantes.,59,7
Valparaiso,Petorca,La Ligua,122,Liceo Pulmahue Municipal de  la Ligua,"Pedro Polanco #480, La Ligua",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Ideal a alcanzar, tiene que ser particiativo para generar una sana convivencia, donde todos estemos llamados a defenderla y cuidarla.",133,20
Valparaiso,Quillota,Quillota,123,Colegio Nuestra Señora del Huerto,"O'Higgins 610, Quillota",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"se plantea la democracia sin fanatismos, es decir, que todas las personas puedan participar sin ser excluido según su partido político. La democracia debe permitir lograr la libertad sin permitir el libertinaje.",211,32
Valparaiso,Quillota,Quillota,123,Colegio Nuestra Señora del Huerto,"O'Higgins 610, Quillota",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,90%,3,1
Valparaiso,Quillota,Quillota,123,Colegio Nuestra Señora del Huerto,"O'Higgins 610, Quillota",3,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"se debe considerar como una democracia directa , participativa e inclusiva; en donde no sea viciada por sesgos políticos, administrativos y de ningún tipo, ya sea de carácter particular o público  con intereses distintos al bien común.",235,37
Valparaiso,Quillota,Quillota,123,Colegio Nuestra Señora del Huerto,"O'Higgins 610, Quillota",4,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Democracia participativa
Democracia soberana de participación popular.",70,7
Valparaiso,Quillota,Quillota,123,Colegio Nuestra Señora del Huerto,"O'Higgins 610, Quillota",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"-Una democracia apegada a los derechos sociales de las personas.
- Democracia representativa semidirecta con participación política de los ciudadanos a partir de las consultas (plebiscitos, asambleas, cabildos, etc.)
-Control ciudadano sobre las FF.AA.",252,34
Valparaiso,Quillota,Quillota,123,Colegio Nuestra Señora del Huerto,"O'Higgins 610, Quillota",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Se debiera potenciar la democracia representativa y participativa que permita revocar ciertos cargos que a juicio de la ciudadanía no estén cumpliendo bien su función. Se requiere más democracia participativa.,209,30
Valparaiso,Quillota,Quillota,123,Colegio Nuestra Señora del Huerto,"O'Higgins 610, Quillota",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Participativa, representativa",29,2
Valparaiso,Quillota,Quillota,123,Colegio Nuestra Señora del Huerto,"O'Higgins 610, Quillota",9,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,No hay discrepancia,19,3
Valparaiso,San Antonio,San Antonio,125,Colegio Pedro Aguirre Cerda (ex Grupo Escalar),"Av. Barros Luco 1945, Barrancas, San Antonio",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Única forma de gobierno aceptable 
debe ser efectiva y con mayor participación ciudadana mediante consultas, plebiscitos y poder revocatorio respecto de las autoridades elegidas.",178,24
Valparaiso,San Antonio,San Antonio,125,Colegio Pedro Aguirre Cerda (ex Grupo Escalar),"Av. Barros Luco 1945, Barrancas, San Antonio",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Base fundamental que asegura la participación de todos en igualdad de condiciones debiendo ser participativa y vinculante ( se transforma en ley) que permita consultar a todos.,176,27
Valparaiso,San Antonio,San Antonio,125,Colegio Pedro Aguirre Cerda (ex Grupo Escalar),"Av. Barros Luco 1945, Barrancas, San Antonio",3,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Es la base para nuestra sociedad,32,6
Valparaiso,San Antonio,San Antonio,125,Colegio Pedro Aguirre Cerda (ex Grupo Escalar),"Av. Barros Luco 1945, Barrancas, San Antonio",4,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Con participación y representación, que sean resolutivos y vinculantes los espacios democráticos",96,12
Valparaiso,San Antonio,San Antonio,125,Colegio Pedro Aguirre Cerda (ex Grupo Escalar),"Av. Barros Luco 1945, Barrancas, San Antonio",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Promover la creación de un nuevo sistema político.
Democracia participativa.
Profundizar el concepto de democracia: cambiar sistema binominal.
Motivar la participación.
fortalecimientos de sindicatos.",200,24
Valparaiso,San Antonio,San Antonio,125,Colegio Pedro Aguirre Cerda (ex Grupo Escalar),"Av. Barros Luco 1945, Barrancas, San Antonio",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Debe ser una Democracia inclusiva, participativa, representativa.",65,7
Valparaiso,San Felipe de Aconcagua,San Felipe,126,Liceo Roberto Humeres,"Santo Domingo 207, San Felipe",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"No llegamos a un acuerdo total porque existen 2 visiones de democracia, democracia directa y democracia representativa.",119,17
Valparaiso,San Felipe de Aconcagua,San Felipe,126,Liceo Roberto Humeres,"Santo Domingo 207, San Felipe",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"- Democracia empatica y con dignidad.
- que la democracia no se salga de los parámetros ya establecidos.",104,18
Valparaiso,San Felipe de Aconcagua,San Felipe,126,Liceo Roberto Humeres,"Santo Domingo 207, San Felipe",3,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Necesitamos una democracia mÃ s participativa y directa con todos los valores que ella conlleva. Las personas se sienten parte activa de nuestra nación.,152,24
Valparaiso,San Felipe de Aconcagua,San Felipe,126,Liceo Roberto Humeres,"Santo Domingo 207, San Felipe",4,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Valor y principio fundamental. Permite la participación, identificación y defensa de lo que tenemos. 
Compromiso ciudadano con el proceso.
Promover la educación cívica para una participación informada.",201,27
Valparaiso,San Felipe de Aconcagua,San Felipe,126,Liceo Roberto Humeres,"Santo Domingo 207, San Felipe",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Régimen político por el cual las personas pueden participar libremente con igualdad.,84,12
Valparaiso,San Felipe de Aconcagua,San Felipe,126,Liceo Roberto Humeres,"Santo Domingo 207, San Felipe",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Elemento primordial que se construye entre todos - Exigir promesas. Libertad para ser escuchada. poder definirse y definir nuestra sociedad. Ser escuchado. Participar como sociedad. Deja de lado a gente por motivos de desconfianza. Asegura participación.,254,36
Valparaiso,San Felipe de Aconcagua,San Felipe,126,Liceo Roberto Humeres,"Santo Domingo 207, San Felipe",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Estamos de acuerdo con que la democracia sea un valor fundamental en la constitución. Pero esta democracia debe ser velada, enseñada y que se resguarde la participación y que esta sea vinculante. Resguardando un espacio pluralista",230,36
Valparaiso,San Felipe de Aconcagua,San Felipe,126,Liceo Roberto Humeres,"Santo Domingo 207, San Felipe",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Principio fundamental. Existan procesos participativos. la única forma de organización política que ha dado resultados. Debe tener como base la expresión popular,161,22
Valparaiso,Valparaiso,Viña del Mar,147,Liceo Guillermo Rivera,"Álvarez 810, Viña del Mar",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"SOBERANIA POPULAR
ASAMBLEA CONSTITUYENTE
MAS PARTICIPACION
CIUDADANIOA RESPONSABLE
DEMOCRATIZACION DE LOS PODERES DEL ESTADO",124,14
Valparaiso,Valparaiso,Valparaíso,146,Instituto Superior de Comercio Francisco de Araya,"Av. Argentina 747, Valparaíso",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"participativa copn soberania popular y ejercicio directo. Entendida como valor fundamentalsiempre y cuando sea praticipativa, estableciendo como eje central que la soberanía recaiga en el pueblo. Tomando el principio de la revocabilidad, mediante la democracia directa. procedimiento sustentado por l",300,40
Valparaiso,Valparaiso,Valparaíso,146,Instituto Superior de Comercio Francisco de Araya,"Av. Argentina 747, Valparaíso",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,participativa con capacidad de revocar mandatos e iniciativa de ley,67,10
Valparaiso,Valparaiso,Viña del Mar,147,Liceo Guillermo Rivera,"Álvarez 810, Viña del Mar",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"ES LA BSE QUE ENGLOBA OTROS VALORES, COMO DESCENTRALIZACION, PARTICIPACION, ETC, AL ESTABLECVER QUE EL PODER RESIDE EN EL PUEBLO",128,20
Valparaiso,Valparaiso,Valparaíso,146,Instituto Superior de Comercio Francisco de Araya,"Av. Argentina 747, Valparaíso",4,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"Algunos sostienen que debe ser un valor absoluto.
Además se propone agregar conceptos de ""participación"" y ""representatividad""",126,17
Valparaiso,Valparaiso,Valparaíso,146,Instituto Superior de Comercio Francisco de Araya,"Av. Argentina 747, Valparaíso",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,ES EL SISTEMA POLITICO EN QUE EL PODER LO EJERCE EL PUEBLO DIRECTAMENETE Y NO GRUPOS MINORITARIOS O AUTORITARIOS,112,19
Valparaiso,Valparaiso,Viña del Mar,147,Liceo Guillermo Rivera,"Álvarez 810, Viña del Mar",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Tipo de organización por sobre Dictadura-Anarquía. 
- Democracia Participativa , inclusiva, vinculante 
- Concepto muy potente",126,16
Valparaiso,Valparaiso,Viña del Mar,147,Liceo Guillermo Rivera,"Álvarez 810, Viña del Mar",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,La democracia es el pilar de la futura constitución,51,9
Valparaiso,Valparaiso,Viña del Mar,147,Liceo Guillermo Rivera,"Álvarez 810, Viña del Mar",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Se aprueba en su sentido amplio, considerando la amplia participación de los ciudadanos en todos los aspectos de la vida nacional.",130,21
Valparaiso,Valparaiso,Valparaíso,146,Instituto Superior de Comercio Francisco de Araya,"Av. Argentina 747, Valparaíso",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Debe ser participativa, vinculante, colaborativa, extender a nivel comunal",74,9
Valparaiso,Valparaiso,Viña del Mar,147,Liceo Guillermo Rivera,"Álvarez 810, Viña del Mar",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Participativa en vez de representativa.
Informativa y educativa.
Incorporar mecanismos de democracia directa.
Justicia debe estar en primer lugar.
Mecanismo de toma de decisiones vinculante.
Inclusiva en lo social y económica.",226,31
Valparaiso,Valparaiso,Valparaíso,146,Instituto Superior de Comercio Francisco de Araya,"Av. Argentina 747, Valparaíso",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"representativa a traves de terceros, sin embargo, debe ser además participativa y que se debe manifestar y tener las condiciones de ser resolutiva y vinculante, existiendo una posibilidad de un referendum revocatorio incluyendo iniciativa popular en los proyectos en materia de importancia para la ci",300,45
Valparaiso,Valparaiso,Valparaíso,146,Instituto Superior de Comercio Francisco de Araya,"Av. Argentina 747, Valparaíso",9,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"La democracia es un valor importante, una característica fundamental de la forma de organización de la sociedad. Se comprende como el único sistema legitimo politico",165,25
Valparaiso,Valparaiso,Viña del Mar,147,Liceo Guillermo Rivera,"Álvarez 810, Viña del Mar",9,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,consideramos la democracia como un valor transversal a la constitución donde participan todos. Consideramos importante incluir mecanismos de sanción y de reemplazos de los representantes.,187,25
Valparaiso,Valparaiso,Valparaíso,146,Instituto Superior de Comercio Francisco de Araya,"Av. Argentina 747, Valparaíso",10,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Es la Soberanía del Popular. La democracia debe ser participativa, vinculante, representativa y para esto es importante que existan mecanismos que aseguren el cumplimiento de programas políticos como por ejemplo el voto programático. para que la democracia se cumpla debe existir una educación ciudad",300,44
